Date/Time,Temp (C),Temp (F),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2012-08-15 01:00:00,21.2,70.16,18.0,82,20,25.0,100.65,Rain Showers
2012-08-15 02:00:00,19.5,67.1,18.7,95,9,25.0,100.63,Rain
2012-08-15 03:00:00,19.1,66.38,18.0,93,9,25.0,100.58,Cloudy
2012-08-15 04:00:00,18.8,65.84,17.7,93,4,19.3,100.56,Cloudy
2012-08-15 05:00:00,18.9,66.02,17.6,92,4,24.1,100.62,Cloudy
2012-08-15 06:00:00,19.3,66.74000000000001,17.5,89,0,24.1,100.65,Cloudy
2012-08-15 07:00:00,18.8,65.84,17.7,93,0,24.1,100.69,Drizzle
2012-08-15 08:00:00,20.1,68.18,18.2,89,0,24.1,100.69,Mostly Cloudy
2012-08-15 09:00:00,21.0,69.80000000000001,18.4,85,11,24.1,100.73,Mostly Cloudy
2012-08-15 10:00:00,21.5,70.7,18.3,82,13,24.1,100.75,Cloudy
2012-08-15 11:00:00,21.6,70.88,18.2,81,9,24.1,100.78,Mostly Cloudy
2012-08-15 12:00:00,23.7,74.66,17.8,70,7,24.1,100.73,Mostly Cloudy
2012-08-15 13:00:00,25.3,77.53999999999999,18.0,64,9,24.1,100.72,Mostly Cloudy
2012-08-15 14:00:00,25.2,77.36,16.7,59,15,24.1,100.7,Mainly Clear
2012-08-15 15:00:00,25.7,78.25999999999999,17.8,62,15,24.1,100.68,Mainly Clear
2012-08-15 16:00:00,25.7,78.25999999999999,16.4,56,17,24.1,100.69,Mainly Clear
2012-08-15 17:00:00,25.6,78.08000000000001,15.7,54,13,24.1,100.67,Mainly Clear
2012-08-15 18:00:00,24.9,76.82,16.0,58,13,24.1,100.68,Mainly Clear
2012-08-15 19:00:00,22.5,72.5,16.1,67,7,24.1,100.69,Mainly Clear
2012-08-15 20:00:00,21.7,71.06,16.1,70,6,25.0,100.71,Mainly Clear
2012-08-15 21:00:00,20.4,68.72,15.9,75,6,25.0,100.7,Clear
2012-08-15 22:00:00,19.9,67.82,16.0,78,7,25.0,100.76,Mainly Clear
2012-08-15 23:00:00,20.6,69.08000000000001,16.5,77,0,25.0,100.81,Mainly Clear
2012-08-16 00:00:00,18.9,66.02,16.2,84,9,25.0,100.76,Clear
2012-08-16 01:00:00,18.5,65.30000000000001,16.0,85,9,25.0,100.76,Mainly Clear
2012-08-16 02:00:00,17.8,64.03999999999999,15.7,88,6,25.0,100.75,Mainly Clear
2012-08-16 03:00:00,17.4,63.31999999999999,15.6,89,6,25.0,100.76,Mainly Clear
2012-08-16 04:00:00,16.7,62.06,15.2,91,6,25.0,100.79,Mainly Clear
2012-08-16 05:00:00,16.6,61.88,15.3,92,0,25.0,100.81,Mainly Clear
2012-08-16 06:00:00,18.2,64.75999999999999,15.7,85,0,48.3,100.85,Mainly Clear
2012-08-16 07:00:00,19.3,66.74000000000001,16.8,85,9,24.1,100.87,Mostly Cloudy
2012-08-16 08:00:00,20.5,68.9,17.2,81,7,48.3,100.82,Mainly Clear
2012-08-16 09:00:00,21.7,71.06,17.8,79,0,48.3,100.79,Mostly Cloudy
2012-08-16 10:00:00,23.8,74.84,17.7,69,0,24.1,100.78,Mainly Clear
2012-08-16 11:00:00,23.8,74.84,17.3,67,7,24.1,100.74,Mostly Cloudy
2012-08-16 12:00:00,24.9,76.82,16.7,60,6,24.1,100.71,Mostly Cloudy
2012-08-16 13:00:00,25.8,78.44,17.3,59,11,24.1,100.71,Mainly Clear
2012-08-16 14:00:00,25.9,78.62,15.7,53,17,24.1,100.71,Mainly Clear
2012-08-16 15:00:00,26.9,80.42,15.6,50,13,24.1,100.63,Mainly Clear
2012-08-16 16:00:00,27.0,80.6,12.6,41,7,24.1,100.54,Mainly Clear
2012-08-16 17:00:00,26.4,79.52,14.7,49,9,24.1,100.53,Mainly Clear
2012-08-16 18:00:00,24.9,76.82,14.4,52,7,24.1,100.49,Clear
2012-08-16 19:00:00,23.7,74.66,13.8,54,4,24.1,100.5,Mainly Clear
2012-08-16 20:00:00,23.5,74.30000000000001,15.3,60,6,25.0,100.52,Mainly Clear
2012-08-16 21:00:00,21.6,70.88,17.4,77,6,25.0,100.5,Mainly Clear
2012-08-16 22:00:00,22.0,71.6,17.5,76,4,25.0,100.48,Mainly Clear
2012-08-16 23:00:00,22.3,72.14,17.6,75,9,25.0,100.48,Mainly Clear
2012-08-17 00:00:00,21.9,71.42,17.0,74,7,25.0,100.51,Mainly Clear
2012-08-17 01:00:00,21.1,69.98,17.3,79,11,25.0,100.47,Clear
2012-08-17 02:00:00,18.9,66.02,16.5,86,4,25.0,100.44,Clear
2012-08-17 03:00:00,18.7,65.66,16.3,86,0,25.0,100.37,Clear
2012-08-17 04:00:00,18.2,64.75999999999999,16.1,88,11,25.0,100.32,Mainly Clear
2012-08-17 05:00:00,17.6,63.68000000000001,15.3,86,7,25.0,100.3,Clear
2012-08-17 06:00:00,18.2,64.75999999999999,14.9,81,11,24.1,100.28,Mostly Cloudy
2012-08-17 07:00:00,19.5,67.1,16.0,80,15,24.1,100.24,Mostly Cloudy
2012-08-17 08:00:00,21.1,69.98,17.3,79,17,24.1,100.21,Cloudy
2012-08-17 09:00:00,21.4,70.52,17.0,76,17,24.1,100.17,Rain Showers
2012-08-17 10:00:00,21.8,71.24000000000001,17.0,74,13,24.1,100.13,Cloudy
2012-08-17 11:00:00,23.5,74.30000000000001,17.8,70,11,24.1,100.1,Cloudy
2012-08-17 12:00:00,22.7,72.86,19.1,80,15,24.1,100.09,Rain Showers
2012-08-17 13:00:00,24.1,75.38,19.2,74,20,24.1,100.06,Cloudy
2012-08-17 14:00:00,24.8,76.64,18.6,68,24,24.1,100.06,Cloudy
2012-08-17 15:00:00,24.9,76.82,15.8,57,30,24.1,100.11,Mostly Cloudy
2012-08-17 16:00:00,24.3,75.74000000000001,14.6,55,28,24.1,100.14,Mostly Cloudy
2012-08-17 17:00:00,24.8,76.64,15.7,57,30,24.1,100.15,Mostly Cloudy
2012-08-17 18:00:00,23.9,75.02,16.1,62,24,48.3,100.19,Mostly Cloudy
2012-08-17 19:00:00,23.4,74.12,16.3,64,17,48.3,100.24,Mainly Clear
2012-08-17 20:00:00,22.4,72.32,15.8,66,13,25.0,100.34,Mainly Clear
2012-08-17 21:00:00,21.7,71.06,14.9,65,9,25.0,100.37,Mainly Clear
2012-08-17 22:00:00,21.1,69.98,14.2,65,13,25.0,100.4,Mainly Clear
2012-08-17 23:00:00,18.6,65.48,13.0,70,13,25.0,100.44,Mainly Clear
2012-08-18 00:00:00,18.1,64.58000000000001,11.3,64,11,25.0,100.47,Mainly Clear
2012-08-18 01:00:00,17.7,63.86,11.3,66,9,25.0,100.51,Clear
2012-08-18 02:00:00,15.3,59.540000000000006,11.1,76,7,25.0,100.52,Mainly Clear
2012-08-18 03:00:00,15.7,60.26,11.2,75,7,25.0,100.54,Mainly Clear
2012-08-18 04:00:00,14.8,58.64,10.9,77,11,25.0,100.57,Mainly Clear
2012-08-18 05:00:00,14.8,58.64,11.1,78,13,24.1,100.64,Mainly Clear
2012-08-18 06:00:00,15.1,59.18,12.0,82,17,48.3,100.69,Mainly Clear
2012-08-18 07:00:00,15.6,60.08,12.2,80,20,48.3,100.77,Mainly Clear
2012-08-18 08:00:00,17.1,62.78,12.6,75,17,48.3,100.79,Mainly Clear
2012-08-18 09:00:00,18.0,64.4,11.7,67,19,24.1,100.82,Mainly Clear
2012-08-18 10:00:00,18.3,64.94,11.6,65,17,24.1,100.83,Mostly Cloudy
2012-08-18 11:00:00,19.0,66.2,10.9,59,19,48.3,100.84,Mostly Cloudy
2012-08-18 12:00:00,21.0,69.80000000000001,11.2,53,22,48.3,100.83,Mainly Clear
2012-08-18 13:00:00,21.2,70.16,10.4,50,20,48.3,100.85,Mainly Clear
2012-08-18 14:00:00,20.1,68.18,10.2,53,17,48.3,100.81,Mainly Clear
2012-08-18 15:00:00,22.0,71.6,9.3,44,20,48.3,100.79,Mainly Clear
2012-08-18 16:00:00,21.3,70.34,7.8,42,22,48.3,100.78,Mostly Cloudy
2012-08-18 17:00:00,21.3,70.34,8.1,43,13,48.3,100.78,Mostly Cloudy
2012-08-18 18:00:00,20.8,69.44,6.9,40,15,48.3,100.8,Mostly Cloudy
2012-08-18 19:00:00,18.4,65.12,7.6,49,11,48.3,100.83,Mainly Clear
2012-08-18 20:00:00,18.6,65.48,7.9,50,7,25.0,100.88,Clear
2012-08-18 21:00:00,15.9,60.620000000000005,8.6,62,6,25.0,100.88,Clear
2012-08-18 22:00:00,15.2,59.36,8.9,66,6,25.0,100.89,Mainly Clear
2012-08-18 23:00:00,16.6,61.88,10.2,66,0,25.0,100.91,Clear
2012-08-19 00:00:00,16.0,60.8,11.5,75,9,25.0,100.96,Clear
2012-08-19 01:00:00,16.6,61.88,9.9,65,13,25.0,100.98,Clear
2012-08-19 02:00:00,16.3,61.34,11.2,72,13,25.0,100.96,Clear
2012-08-19 03:00:00,15.8,60.44,11.2,74,11,25.0,100.94,Clear
2012-08-19 04:00:00,13.3,55.94,10.9,85,7,25.0,100.94,Clear
2012-08-19 05:00:00,12.8,55.040000000000006,11.0,89,9,24.1,100.97,Mainly Clear
2012-08-19 06:00:00,15.2,59.36,12.2,82,15,48.3,101.02,Mainly Clear
2012-08-19 07:00:00,16.5,61.7,12.6,78,13,48.3,101.06,Mainly Clear
2012-08-19 08:00:00,17.5,63.5,13.3,76,15,48.3,101.06,Clear
2012-08-19 09:00:00,19.4,66.92,14.3,72,11,48.3,101.06,Mainly Clear
2012-08-19 10:00:00,20.6,69.08000000000001,14.5,68,9,48.3,101.02,Mainly Clear
2012-08-19 11:00:00,22.5,72.5,13.8,58,15,48.3,101.0,Mainly Clear
2012-08-19 12:00:00,23.3,73.94,12.7,51,15,48.3,100.93,Mostly Cloudy
2012-08-19 13:00:00,23.3,73.94,11.3,47,13,48.3,100.9,Mostly Cloudy
2012-08-19 14:00:00,24.5,76.1,10.6,42,15,48.3,100.84,Mostly Cloudy
2012-08-19 15:00:00,23.5,74.30000000000001,11.3,46,17,48.3,100.77,Mostly Cloudy
2012-08-19 16:00:00,23.5,74.30000000000001,11.0,45,13,48.3,100.74,Cloudy
2012-08-19 17:00:00,23.7,74.66,10.6,44,13,48.3,100.73,Mostly Cloudy
2012-08-19 18:00:00,22.1,71.78,12.3,54,9,48.3,100.74,Mostly Cloudy
2012-08-19 19:00:00,20.7,69.25999999999999,11.7,56,11,48.3,100.75,Mostly Cloudy
2012-08-19 20:00:00,19.5,67.1,12.1,62,6,25.0,100.83,Mainly Clear
2012-08-19 21:00:00,16.7,62.06,12.2,75,4,25.0,100.81,Mainly Clear
2012-08-19 22:00:00,17.6,63.68000000000001,11.6,68,0,25.0,100.79,Clear
2012-08-19 23:00:00,16.8,62.24,11.6,71,0,25.0,100.78,Mainly Clear
2012-08-20 00:00:00,15.4,59.72,11.9,80,0,25.0,100.79,Mainly Clear
2012-08-20 01:00:00,16.5,61.7,13.6,83,0,25.0,100.75,Mainly Clear
2012-08-20 02:00:00,15.3,59.540000000000006,13.5,89,0,25.0,100.75,Clear
2012-08-20 03:00:00,15.6,60.08,13.3,86,0,25.0,100.75,Mainly Clear
2012-08-20 04:00:00,15.3,59.540000000000006,13.2,87,0,25.0,100.72,Mainly Clear
2012-08-20 05:00:00,14.5,58.1,13.4,93,0,25.0,100.72,Mainly Clear
2012-08-20 06:00:00,16.0,60.8,12.8,81,6,48.3,100.76,Mainly Clear
2012-08-20 07:00:00,17.8,64.03999999999999,13.6,76,7,48.3,100.77,Mainly Clear
2012-08-20 08:00:00,19.0,66.2,14.4,75,11,48.3,100.76,Mainly Clear
2012-08-20 09:00:00,20.2,68.36,13.9,67,11,48.3,100.78,Clear
2012-08-20 10:00:00,21.6,70.88,14.2,63,17,48.3,100.77,Mostly Cloudy
2012-08-20 11:00:00,23.1,73.58000000000001,15.7,63,13,48.3,100.74,Mainly Clear
2012-08-20 12:00:00,24.8,76.64,13.5,49,17,24.1,100.69,Mainly Clear
2012-08-20 13:00:00,24.6,76.28,13.2,49,17,24.1,100.64,Mainly Clear
2012-08-20 14:00:00,25.2,77.36,11.7,43,11,24.1,100.62,Mainly Clear
2012-08-20 15:00:00,24.6,76.28,10.5,41,15,24.1,100.6,Mainly Clear
2012-08-20 16:00:00,24.4,75.92,10.4,41,13,24.1,100.56,Clear
2012-08-20 17:00:00,23.8,74.84,10.6,43,13,24.1,100.57,Mainly Clear
2012-08-20 18:00:00,22.5,72.5,10.0,45,17,24.1,100.64,Mainly Clear
2012-08-20 19:00:00,20.1,68.18,9.0,49,9,24.1,100.69,Mainly Clear
2012-08-20 20:00:00,18.4,65.12,9.4,56,9,25.0,100.75,Clear
2012-08-20 21:00:00,18.2,64.75999999999999,9.9,58,7,25.0,100.77,Mainly Clear
2012-08-20 22:00:00,18.5,65.30000000000001,10.0,58,7,25.0,100.78,Mainly Clear
2012-08-20 23:00:00,16.6,61.88,10.8,69,6,25.0,100.8,Mainly Clear
2012-08-21 00:00:00,16.5,61.7,10.4,67,4,25.0,100.82,Mainly Clear
2012-08-21 01:00:00,15.0,59.0,10.8,76,4,25.0,100.85,Mainly Clear
2012-08-21 02:00:00,15.9,60.620000000000005,11.0,73,0,25.0,100.9,Mostly Cloudy
2012-08-21 03:00:00,15.9,60.620000000000005,11.3,74,0,25.0,100.92,Mostly Cloudy
2012-08-21 04:00:00,16.1,60.980000000000004,11.0,72,6,25.0,100.93,Mainly Clear
2012-08-21 05:00:00,15.0,59.0,10.3,73,0,24.1,100.99,Mainly Clear
2012-08-21 06:00:00,14.6,58.28,10.9,78,7,48.3,101.02,Mainly Clear
2012-08-21 07:00:00,17.2,62.96,12.6,74,6,48.3,101.08,Mainly Clear
2012-08-21 08:00:00,19.3,66.74000000000001,11.8,62,7,48.3,101.12,Mostly Cloudy
2012-08-21 09:00:00,20.4,68.72,9.1,48,13,48.3,101.15,Mostly Cloudy
2012-08-21 10:00:00,21.8,71.24000000000001,10.9,50,13,48.3,101.18,Mainly Clear
2012-08-21 11:00:00,21.1,69.98,9.6,48,11,48.3,101.17,Mainly Clear
2012-08-21 12:00:00,23.7,74.66,10.4,43,17,48.3,101.19,Mainly Clear
2012-08-21 13:00:00,23.2,73.75999999999999,10.3,44,22,48.3,101.19,Mostly Cloudy
2012-08-21 14:00:00,22.6,72.68,10.9,48,15,48.3,101.18,Mostly Cloudy
2012-08-21 15:00:00,23.4,74.12,11.4,47,19,48.3,101.15,Mostly Cloudy
2012-08-21 16:00:00,23.1,73.58000000000001,11.9,49,17,48.3,101.14,Mostly Cloudy
2012-08-21 17:00:00,22.6,72.68,10.9,48,19,48.3,101.17,Mostly Cloudy
2012-08-21 18:00:00,22.4,72.32,10.8,48,13,48.3,101.18,Mostly Cloudy
2012-08-21 19:00:00,22.1,71.78,11.7,52,7,48.3,101.21,Mostly Cloudy
2012-08-21 20:00:00,21.5,70.7,10.7,50,6,25.0,101.25,Mainly Clear
2012-08-21 21:00:00,19.2,66.56,12.9,67,20,24.1,101.36,Mostly Cloudy
2012-08-21 22:00:00,18.5,65.30000000000001,13.3,72,6,25.0,101.33,Mostly Cloudy
2012-08-21 23:00:00,18.1,64.58000000000001,13.6,75,4,25.0,101.34,Mostly Cloudy
2012-08-22 00:00:00,19.0,66.2,14.6,76,13,25.0,101.34,Mostly Cloudy
2012-08-22 01:00:00,18.6,65.48,14.7,78,15,25.0,101.33,Rain Showers
2012-08-22 02:00:00,18.8,65.84,13.8,73,11,25.0,101.35,Mostly Cloudy
2012-08-22 03:00:00,18.8,65.84,12.0,65,13,25.0,101.38,Cloudy
2012-08-22 04:00:00,18.6,65.48,12.1,66,9,25.0,101.39,Cloudy
2012-08-22 05:00:00,18.0,64.4,12.4,70,7,48.3,101.41,Mainly Clear
2012-08-22 06:00:00,17.6,63.68000000000001,12.6,72,6,48.3,101.45,Mainly Clear
2012-08-22 07:00:00,18.9,66.02,12.1,65,15,48.3,101.46,Mainly Clear
2012-08-22 08:00:00,19.9,67.82,11.7,59,15,48.3,101.48,Mainly Clear
2012-08-22 09:00:00,21.1,69.98,12.9,59,15,48.3,101.5,Mostly Cloudy
2012-08-22 10:00:00,22.0,71.6,14.1,61,17,48.3,101.5,Mainly Clear
2012-08-22 11:00:00,23.2,73.75999999999999,13.9,56,24,48.3,101.46,Mainly Clear
2012-08-22 12:00:00,24.4,75.92,12.9,49,24,48.3,101.44,Mainly Clear
2012-08-22 13:00:00,25.8,78.44,12.8,44,24,48.3,101.39,Mainly Clear
2012-08-22 14:00:00,25.5,77.9,11.5,42,19,48.3,101.35,Mainly Clear
2012-08-22 15:00:00,25.7,78.25999999999999,10.9,39,20,48.3,101.33,Clear
2012-08-22 16:00:00,25.6,78.08000000000001,10.6,39,28,48.3,101.28,Mainly Clear
2012-08-22 17:00:00,25.4,77.72,10.9,40,15,48.3,101.27,Mainly Clear
2012-08-22 18:00:00,25.1,77.18,10.5,40,11,48.3,101.24,Mainly Clear
2012-08-22 19:00:00,23.9,75.02,12.7,49,9,48.3,101.25,Mainly Clear
2012-08-22 20:00:00,23.3,73.94,14.6,58,13,25.0,101.28,Mainly Clear
2012-08-22 21:00:00,22.5,72.5,14.2,59,15,25.0,101.29,Clear
2012-08-22 22:00:00,21.9,71.42,14.0,61,17,25.0,101.27,Mainly Clear
2012-08-22 23:00:00,21.5,70.7,12.7,57,19,25.0,101.26,Mainly Clear
2012-08-23 00:00:00,20.7,69.25999999999999,12.0,57,11,24.1,101.29,Mainly Clear
2012-08-23 01:00:00,20.2,68.36,12.9,63,13,25.0,101.29,Mainly Clear
2012-08-23 02:00:00,19.3,66.74000000000001,13.0,67,13,25.0,101.32,Mostly Cloudy
2012-08-23 03:00:00,18.9,66.02,12.8,68,13,25.0,101.31,Mainly Clear
2012-08-23 04:00:00,18.9,66.02,13.5,71,15,25.0,101.31,Mainly Clear
2012-08-23 05:00:00,18.5,65.30000000000001,14.3,77,15,25.0,101.33,Mainly Clear
2012-08-23 06:00:00,19.1,66.38,15.2,78,24,24.1,101.36,Mainly Clear
2012-08-23 07:00:00,20.3,68.53999999999999,15.9,76,19,24.1,101.37,Clear
2012-08-23 08:00:00,21.8,71.24000000000001,15.8,69,22,24.1,101.37,Mainly Clear
2012-08-23 09:00:00,22.9,73.22,16.8,69,24,48.3,101.39,Mainly Clear
2012-08-23 10:00:00,23.9,75.02,15.1,58,22,48.3,101.39,Mainly Clear
2012-08-23 11:00:00,26.0,78.80000000000001,16.0,54,24,48.3,101.37,Mainly Clear
2012-08-23 12:00:00,26.5,79.7,15.5,51,28,48.3,101.36,Mostly Cloudy
2012-08-23 13:00:00,27.0,80.6,15.6,50,26,48.3,101.37,Mostly Cloudy
2012-08-23 14:00:00,25.0,77.0,15.4,55,13,24.1,101.37,Rain Showers
2012-08-23 15:00:00,25.8,78.44,16.2,55,19,48.3,101.35,Mostly Cloudy
2012-08-23 16:00:00,25.6,78.08000000000001,15.5,54,22,48.3,101.34,Mainly Clear
2012-08-23 17:00:00,25.9,78.62,15.7,53,17,48.3,101.33,Mainly Clear
2012-08-23 18:00:00,25.0,77.0,16.0,57,11,48.3,101.34,Mainly Clear
2012-08-23 19:00:00,22.6,72.68,15.8,65,9,25.0,101.36,Mainly Clear
2012-08-23 20:00:00,21.8,71.24000000000001,16.1,70,7,25.0,101.41,Clear
2012-08-23 21:00:00,22.9,73.22,16.6,68,7,25.0,101.47,Mainly Clear
2012-08-23 22:00:00,20.5,68.9,16.3,77,6,25.0,101.53,Mostly Cloudy
2012-08-23 23:00:00,21.8,71.24000000000001,16.7,73,6,25.0,101.55,Mainly Clear
2012-08-24 00:00:00,19.1,66.38,16.2,83,4,25.0,101.59,Mainly Clear
2012-08-24 01:00:00,19.2,66.56,15.6,80,13,25.0,101.62,Mainly Clear
2012-08-24 02:00:00,20.4,68.72,12.4,60,9,25.0,101.63,Mostly Cloudy
2012-08-24 03:00:00,19.6,67.28,12.4,63,13,25.0,101.64,Mainly Clear
2012-08-24 04:00:00,19.0,66.2,12.6,66,13,25.0,101.65,Mainly Clear
2012-08-24 05:00:00,16.4,61.519999999999996,13.7,84,6,48.3,101.72,Mainly Clear
2012-08-24 06:00:00,16.6,61.88,12.9,79,11,48.3,101.76,Mainly Clear
2012-08-24 07:00:00,18.5,65.30000000000001,12.4,68,11,24.1,101.78,Mainly Clear
2012-08-24 08:00:00,20.7,69.25999999999999,13.0,61,7,24.1,101.8,Clear
2012-08-24 09:00:00,22.1,71.78,13.1,57,9,48.3,101.81,Mainly Clear
2012-08-24 10:00:00,24.2,75.56,13.3,51,13,48.3,101.84,Mainly Clear
2012-08-24 11:00:00,25.4,77.72,13.4,47,0,48.3,101.82,Mainly Clear
2012-08-24 12:00:00,26.5,79.7,13.9,46,6,48.3,101.8,Mainly Clear
2012-08-24 13:00:00,27.3,81.14,14.2,45,4,48.3,101.77,Mainly Clear
2012-08-24 14:00:00,27.7,81.86,13.5,42,11,48.3,101.71,Mainly Clear
2012-08-24 15:00:00,27.7,81.86,12.5,39,9,48.3,101.69,Mainly Clear
2012-08-24 16:00:00,27.9,82.22,13.3,41,11,48.3,101.68,Mainly Clear
2012-08-24 17:00:00,27.3,81.14,13.7,43,6,48.3,101.7,Mainly Clear
2012-08-24 18:00:00,25.8,78.44,14.2,49,6,24.1,101.71,Mainly Clear
2012-08-24 19:00:00,26.1,78.98,13.4,45,11,25.0,101.73,Mostly Cloudy
2012-08-24 20:00:00,25.9,78.62,13.1,45,13,25.0,101.76,Mostly Cloudy
2012-08-24 21:00:00,24.9,76.82,13.3,48,7,25.0,101.77,Mainly Clear
2012-08-24 22:00:00,23.0,73.4,14.3,58,11,25.0,101.77,Mainly Clear
2012-08-24 23:00:00,22.4,72.32,13.8,58,13,25.0,101.79,Mainly Clear
2012-08-25 00:00:00,22.1,71.78,13.9,60,9,25.0,101.8,Mostly Cloudy
2012-08-25 01:00:00,21.6,70.88,14.0,62,11,25.0,101.77,Mainly Clear
2012-08-25 02:00:00,20.9,69.62,13.7,63,6,25.0,101.8,Mainly Clear
2012-08-25 03:00:00,20.9,69.62,14.0,65,6,25.0,101.8,Mainly Clear
2012-08-25 04:00:00,20.8,69.44,14.3,66,11,25.0,101.81,Mainly Clear
2012-08-25 05:00:00,20.4,68.72,14.6,69,4,24.1,101.88,Mainly Clear
2012-08-25 06:00:00,20.2,68.36,15.1,72,6,24.1,101.93,Mainly Clear
2012-08-25 07:00:00,21.5,70.7,15.9,70,6,24.1,101.96,Mainly Clear
2012-08-25 08:00:00,21.9,71.42,16.4,71,4,24.1,101.96,Mainly Clear
2012-08-25 09:00:00,24.8,76.64,16.7,61,6,48.3,101.97,Mainly Clear
2012-08-25 10:00:00,26.4,79.52,16.6,55,7,48.3,101.97,Clear
2012-08-25 11:00:00,27.1,80.78,17.0,54,7,48.3,101.94,Mainly Clear
2012-08-25 12:00:00,29.1,84.38,17.3,49,7,48.3,101.92,Mainly Clear
2012-08-25 13:00:00,30.1,86.18,16.7,45,11,48.3,101.84,Clear
2012-08-25 14:00:00,30.8,87.44,15.7,40,7,48.3,101.79,Mainly Clear
2012-08-25 15:00:00,31.1,87.98,15.2,38,9,48.3,101.75,Mainly Clear
2012-08-25 16:00:00,31.1,87.98,16.6,42,13,48.3,101.74,Mainly Clear
2012-08-25 17:00:00,30.2,86.36,17.1,45,11,48.3,101.72,Mainly Clear
2012-08-25 18:00:00,28.9,84.02,16.5,47,13,48.3,101.74,Mainly Clear
2012-08-25 19:00:00,27.0,80.6,16.3,52,9,25.0,101.76,Mainly Clear
2012-08-25 20:00:00,26.5,79.7,16.6,55,13,25.0,101.78,Mainly Clear
2012-08-25 21:00:00,25.3,77.53999999999999,17.1,60,11,25.0,101.76,Clear
2012-08-25 22:00:00,23.9,75.02,17.3,67,9,25.0,101.8,Clear
2012-08-25 23:00:00,24.0,75.2,18.0,69,9,25.0,101.83,Clear
2012-08-26 00:00:00,22.1,71.78,18.0,78,11,25.0,101.85,Clear
2012-08-26 01:00:00,22.4,72.32,18.4,78,6,25.0,101.89,Clear
2012-08-26 02:00:00,23.4,74.12,16.9,67,7,25.0,101.9,Clear
2012-08-26 03:00:00,23.5,74.30000000000001,16.9,66,15,25.0,101.91,Clear
2012-08-26 04:00:00,23.2,73.75999999999999,16.9,68,7,25.0,101.95,Clear
2012-08-26 05:00:00,21.2,70.16,16.9,76,6,24.1,102.02,Clear
2012-08-26 06:00:00,20.9,69.62,17.2,79,0,24.1,102.06,Clear
2012-08-26 07:00:00,22.9,73.22,17.1,70,9,24.1,102.1,Clear
2012-08-26 08:00:00,24.2,75.56,17.3,65,15,24.1,102.09,Mainly Clear
2012-08-26 09:00:00,24.7,76.46000000000001,17.5,64,11,24.1,102.08,Mainly Clear
2012-08-26 10:00:00,26.3,79.34,17.7,59,15,48.3,102.07,Mainly Clear
2012-08-26 11:00:00,27.9,82.22,17.4,53,20,48.3,102.04,Mainly Clear
2012-08-26 12:00:00,28.9,84.02,17.1,49,17,48.3,101.99,Mainly Clear
2012-08-26 13:00:00,29.7,85.46000000000001,16.7,46,13,48.3,101.92,Mainly Clear
2012-08-26 14:00:00,30.2,86.36,15.5,41,17,48.3,101.81,Mainly Clear
2012-08-26 15:00:00,30.1,86.18,15.7,42,13,48.3,101.76,Mainly Clear
2012-08-26 16:00:00,30.4,86.72,16.1,42,11,48.3,101.68,Mainly Clear
2012-08-26 17:00:00,29.5,85.1,16.8,46,4,48.3,101.62,Mainly Clear
2012-08-26 18:00:00,28.5,83.30000000000001,15.2,44,11,48.3,101.56,Mainly Clear
2012-08-26 19:00:00,27.2,80.96000000000001,14.9,47,15,25.0,101.55,Mainly Clear
2012-08-26 20:00:00,25.7,78.25999999999999,15.8,54,11,25.0,101.56,Mainly Clear
2012-08-26 21:00:00,24.8,76.64,16.1,58,9,25.0,101.55,Mostly Cloudy
2012-08-26 22:00:00,23.9,75.02,16.9,65,15,25.0,101.52,Mostly Cloudy
2012-08-26 23:00:00,24.3,75.74000000000001,17.5,66,15,25.0,101.51,Mostly Cloudy
2012-08-27 00:00:00,24.3,75.74000000000001,16.9,63,15,25.0,101.49,Mostly Cloudy
2012-08-27 01:00:00,23.2,73.75999999999999,17.0,68,11,25.0,101.44,Mainly Clear
2012-08-27 02:00:00,22.3,72.14,16.2,68,11,25.0,101.43,Mostly Cloudy
2012-08-27 03:00:00,21.8,71.24000000000001,15.9,69,11,25.0,101.4,Mostly Cloudy
2012-08-27 04:00:00,22.4,72.32,15.8,66,13,25.0,101.37,Mostly Cloudy
2012-08-27 05:00:00,21.4,70.52,15.7,70,15,24.1,101.36,Mostly Cloudy
2012-08-27 06:00:00,22.0,71.6,16.4,71,13,24.1,101.38,Mostly Cloudy
2012-08-27 07:00:00,23.1,73.58000000000001,16.9,68,13,24.1,101.36,Mostly Cloudy
2012-08-27 08:00:00,24.7,76.46000000000001,16.7,61,17,24.1,101.33,Mostly Cloudy
2012-08-27 09:00:00,25.6,78.08000000000001,17.5,61,19,48.3,101.31,Mostly Cloudy
2012-08-27 10:00:00,26.0,78.80000000000001,17.9,61,22,48.3,101.25,Mostly Cloudy
2012-08-27 11:00:00,26.2,79.16,18.0,61,17,24.1,101.19,Cloudy
2012-08-27 12:00:00,27.1,80.78,18.4,59,20,24.1,101.11,Cloudy
2012-08-27 13:00:00,26.7,80.06,18.4,60,20,24.1,101.03,Cloudy
2012-08-27 14:00:00,26.4,79.52,18.2,61,17,24.1,100.95,Cloudy
2012-08-27 15:00:00,26.0,78.80000000000001,18.2,62,15,24.1,100.87,Rain Showers
2012-08-27 16:00:00,23.6,74.48,20.2,81,13,24.1,100.83,Rain Showers
